name,value,year,lastValue,rank
Bank of America,297006,2019.2,306907,13
Bank of America,306907,2019.1,316808,13
Bank of America,316808,2019,316808,13
Bank of America,316808,2018.9,308476,13
Bank of America,308476,2018.8,300144,13
Bank of America,300144,2018.7,291812,13
Bank of America,291812,2018.6,283481,14
Bank of America,283481,2018.5,275149,14
Bank of America,275149,2018.4,266817,15
Bank of America,266817,2018.3,258485,15
Bank of America,258485,2018.2,250154,15
Bank of America,250154,2018.1,241822,15
Bank of America,241822,2018,241822,17
Bank of America,241822,2017.9,249165,17
Bank of America,249165,2017.8,256508,15
Bank of America,256508,2017.7,263852,14
Bank of America,263852,2017.6,271195,14
Bank of America,271195,2017.5,278538,14
Bank of America,278538,2017.4,285882,14
Bank of America,285882,2017.3,293225,13
Bank of America,293225,2017.2,300568,13
Bank of America,300568,2017.1,307912,13
Bank of America,307912,2017,307912,13
Bank of America,307912,2016.9,298513,13
Bank of America,298513,2016.8,289114,13
Bank of America,289114,2016.7,279715,14
Bank of America,279715,2016.6,270316,14
Bank of America,270316,2016.5,260917,14
Bank of America,260917,2016.4,251518,14
Bank of America,251518,2016.3,242119,15
Bank of America,242119,2016.2,232720,17
Bank of America,232720,2016.1,223322,17
Bank of America,223322,2016,223322,15
Bank of America,223322,2015.9,217979,15
Bank of America,217979,2015.8,212637,17
Bank of America,212637,2015.7,207295,18
Bank of America,207295,2015.6,201953,20
Bank of America,201953,2015.5,196611,22
Bank of America,196611,2015.4,191269,24
Bank of America,191269,2015.3,185926,24
Bank of America,185926,2015.2,180584,24
Bank of America,180584,2015.1,175242,25
Bank of America,175242,2015,175242,25
Bank of America,175242,2014.9,176675,25
Bank of America,176675,2014.8,178108,25
Bank of America,178108,2014.7,179541,26
Bank of America,179541,2014.6,180974,26
Bank of America,180974,2014.5,182407,26
Bank of America,182407,2014.4,183840,27
Bank of America,183840,2014.3,185273,27
Bank of America,185273,2014.2,186706,25
Bank of America,186706,2014.1,188139,24
Bank of America,188139,2014,188139,24
Bank of America,188139,2013.9,185687,23
Bank of America,185687,2013.8,183235,23
Bank of America,183235,2013.7,180783,25
Bank of America,180783,2013.6,178331,25
Bank of America,178331,2013.5,175880,27
Bank of America,175880,2013.4,173428,26
Bank of America,173428,2013.3,170976,26
Bank of America,170976,2013.2,168524,27
Bank of America,168524,2013.1,166072,28
Bank of America,166072,2013,166072,28
Bank of America,166072,2012.9,161523,28
Bank of America,161523,2012.8,156974,28
Bank of America,156974,2012.7,152426,28
Bank of America,152426,2012.6,147877,28
Bank of America,147877,2012.5,143328,28
Bank of America,143328,2012.4,138780,28
Bank of America,138780,2012.3,134231,28
Bank of America,134231,2012.2,129682,28
Bank of America,129682,2012.1,125133,28
Bank of America,125133,2012,125133,28
Bank of America,125133,2011.9,117491,28
Bank of America,117491,2011.8,109849,30
Bank of America,109849,2011.7,102207,31
Bank of America,102207,2011.6,94565,33
Bank of America,94565,2011.5,86923,36
Bank of America,86923,2011.4,79281,36
Bank of America,79281,2011.3,71639,36
Bank of America,71639,2011.2,63997,37
Bank of America,63997,2011.1,56355,38
Bank of America,56355,2011,56355,38
Bank of America,56355,2010.9,65042,38
Bank of America,65042,2010.8,73729,38
Bank of America,73729,2010.7,82416,37
Bank of America,82416,2010.6,91102,35
Bank of America,91102,2010.5,99789,35
Bank of America,99789,2010.4,108476,34
Bank of America,108476,2010.3,117162,33
Bank of America,117162,2010.2,125849,32
Bank of America,125849,2010.1,134536,31
Bank of America,134536,2010,134536,30
Bank of America,134536,2009.9,136215,30
Bank of America,136215,2009.8,137894,28
Bank of America,137894,2009.7,139573,27
Bank of America,139573,2009.6,141252,27
Bank of America,141252,2009.5,142931,27
Bank of America,142931,2009.4,144610,26
Bank of America,144610,2009.3,146289,25
Bank of America,146289,2009.2,147969,23
Bank of America,147969,2009.1,149648,23
Bank of America,149648,2009,149648,23
Bank of America,149648,2008.9,140870,23
Bank of America,140870,2008.8,132092,27
Bank of America,132092,2008.7,123314,28
Bank of America,123314,2008.6,114536,30
Bank of America,114536,2008.5,105759,32
Bank of America,105759,2008.4,96981,32
Bank of America,96981,2008.3,88203,32
Bank of America,88203,2008.2,79425,33
Bank of America,79425,2008.1,70648,35
Bank of America,70648,2008,70648,35
Bank of America,70648,2007.9,83145,35
Bank of America,83145,2007.8,95643,35
Bank of America,95643,2007.7,108140,33
Bank of America,108140,2007.6,120638,32
Bank of America,120638,2007.5,133135,30
Bank of America,133135,2007.4,145633,28
Bank of America,145633,2007.3,158130,23
Bank of America,158130,2007.2,170628,23
Bank of America,170628,2007.1,183125,23
Bank of America,183125,2007,183125,22
Bank of America,183125,2006.9,189418,21
Bank of America,189418,2006.8,195710,21
Bank of America,195710,2006.7,202003,17
Bank of America,202003,2006.6,208295,14
Bank of America,208295,2006.5,214588,11
Bank of America,214588,2006.4,220880,12
Bank of America,220880,2006.3,227173,12
Bank of America,227173,2006.2,233465,10
Bank of America,233465,2006.1,239758,9
Bank of America,239758,2006,239758,9
Bank of America,239758,2005.9,233712,7
Bank of America,233712,2005.8,227665,7
Bank of America,227665,2005.7,221619,7
Bank of America,221619,2005.6,215573,6
Bank of America,215573,2005.5,209527,8
Bank of America,209527,2005.4,203481,8
Bank of America,203481,2005.3,197434,8
Bank of America,197434,2005.2,191388,8
Bank of America,191388,2005.1,185342,9
Bank of America,185342,2005,185342,9
Bank of America,185342,2004.9,185838,8
Bank of America,185838,2004.8,186333,7
Bank of America,186333,2004.7,186828,7
Bank of America,186828,2004.6,187324,7
Bank of America,187324,2004.5,187819,7
Bank of America,187819,2004.4,188315,8
Bank of America,188315,2004.3,188810,8
Bank of America,188810,2004.2,189305,8
Bank of America,189305,2004.1,189801,8
Bank of America,189801,2004,189801,8
Bank of America,189801,2003.9,181990,8
Bank of America,181990,2003.8,174179,10
Bank of America,174179,2003.7,166368,11
Bank of America,166368,2003.6,158558,13
Bank of America,158558,2003.5,150747,14
Bank of America,150747,2003.4,142936,14
Bank of America,142936,2003.3,135125,15
Bank of America,135125,2003.2,127314,15
Bank of America,127314,2003.1,119503,16
Bank of America,119503,2003,119503,18
Bank of America,119503,2002.9,117795,18
Bank of America,117795,2002.8,116086,18
Bank of America,116086,2002.7,114377,18
Bank of America,114377,2002.6,112669,18
Bank of America,112669,2002.5,110960,18
Bank of America,110960,2002.4,109251,18
Bank of America,109251,2002.3,107543,18
Bank of America,107543,2002.2,105834,18
Bank of America,105834,2002.1,104125,17
Bank of America,104125,2002,104125,15
Bank of America,104125,2001.9,103560,15
Bank of America,103560,2001.8,102995,17
Bank of America,102995,2001.7,102430,18
Bank of America,102430,2001.6,101865,19
Bank of America,101865,2001.5,101300,19
Bank of America,101300,2001.4,100735,19
Bank of America,100735,2001.3,100170,19
Bank of America,100170,2001.2,99605,19
Bank of America,99605,2001.1,99040,19
Bank of America,99040,2001,99040,19
Bank of America,99040,2000.9,96332,19
Bank of America,96332,2000.8,93623,20
Bank of America,93623,2000.7,90915,21
Bank of America,90915,2000.6,88206,21
Bank of America,88206,2000.5,85498,21
Bank of America,85498,2000.4,82789,24
Bank of America,82789,2000.3,80080,25
Bank of America,80080,2000.2,77372,26
Bank of America,77372,2000.1,74663,26
Bank of America,74663,2000,74663,26
Bank of America,74663,1999.9,75903,17
Bank of America,75903,1999.8,77143,17
Bank of America,77143,1999.7,78383,17
Bank of America,78383,1999.6,79623,17
Bank of America,79623,1999.5,80863,17
Bank of America,80863,1999.4,82103,16
Bank of America,82103,1999.3,83343,17
Bank of America,83343,1999.2,84583,17
Bank of America,84583,1999.1,85823,17
Bank of America,85823,1999,85823,16
Bank of America,85823,1998.9,87925,16
Bank of America,87925,1998.8,90026,16
Bank of America,90026,1998.7,92128,16
Bank of America,92128,1998.6,94230,16
Bank of America,94230,1998.5,96332,16
Bank of America,96332,1998.4,98434,15
Bank of America,98434,1998.3,100536,15
Bank of America,100536,1998.2,102638,15
Bank of America,102638,1998.1,104740,15
Bank of America,104740,1998,104740,14
Gazprom,53407,2020,53407,39
Gazprom,53407,2019.9,53407,39
Gazprom,53407,2019.8,53407,40
Gazprom,53407,2019.7,53407,40
Gazprom,53407,2019.6,53407,40
Gazprom,53407,2019.5,53407,40
Gazprom,53407,2019.4,53407,40
Gazprom,53407,2019.3,53407,40
Gazprom,53407,2019.2,53407,40
Gazprom,53407,2019.1,53407,40
Gazprom,53407,2019,53407,40
Gazprom,53407,2018.9,53407,40
Gazprom,53407,2018.8,53407,40
Gazprom,53407,2018.7,53407,40
Gazprom,53407,2018.6,53407,40
Gazprom,53407,2018.5,53407,40
Gazprom,53407,2018.4,53407,40
Gazprom,53407,2018.3,53407,40
Gazprom,53407,2018.2,53407,40
Gazprom,53407,2018.1,53407,40
Gazprom,53407,2018,53407,40
Gazprom,53407,2017.9,53407,40
Gazprom,53407,2017.8,53407,41
Gazprom,53407,2017.7,53407,41
Gazprom,53407,2017.6,53407,41
Gazprom,53407,2017.5,53407,41
Gazprom,53407,2017.4,53407,41
Gazprom,53407,2017.3,53407,41
Gazprom,53407,2017.2,53407,41
Gazprom,53407,2017.1,53407,41
Gazprom,53407,2017,53407,42
Gazprom,53407,2016.9,53407,42
Gazprom,53407,2016.8,53407,42
Gazprom,53407,2016.7,53407,42
Gazprom,53407,2016.6,53407,42
Gazprom,53407,2016.5,53407,42
Gazprom,53407,2016.4,53407,42
Gazprom,53407,2016.3,53407,42
Gazprom,53407,2016.2,53407,42
Gazprom,53407,2016.1,53407,42
Gazprom,53407,2016,53407,42
Gazprom,53407,2015.9,53407,42
Gazprom,53407,2015.8,53407,42
Gazprom,53407,2015.7,53407,42
Gazprom,53407,2015.6,53407,41
Gazprom,53407,2015.5,53407,41
Gazprom,53407,2015.4,53407,41
Gazprom,53407,2015.3,53407,41
Gazprom,53407,2015.2,53407,41
Gazprom,53407,2015.1,53407,41
Gazprom,53407,2015,53407,41
Gazprom,53407,2014.9,58192,41
Gazprom,58192,2014.8,62977,41
Gazprom,62977,2014.7,67761,41
Gazprom,67761,2014.6,72546,41
Gazprom,72546,2014.5,77331,40
Gazprom,77331,2014.4,82116,39
Gazprom,82116,2014.3,86900,38
Gazprom,86900,2014.2,91685,38
Gazprom,91685,2014.1,96470,37
Gazprom,96470,2014,96470,37
Gazprom,96470,2013.9,96769,36
Gazprom,96769,2013.8,97069,37
Gazprom,97069,2013.7,97369,37
Gazprom,97369,2013.6,97669,37
Gazprom,97669,2013.5,97969,37
Gazprom,97969,2013.4,98269,37
Gazprom,98269,2013.3,98569,36
Gazprom,98569,2013.2,98868,36
Gazprom,98868,2013.1,99168,36
Gazprom,99168,2013,99168,36
Gazprom,99168,2012.9,100631,36
Gazprom,100631,2012.8,102093,36
Gazprom,102093,2012.7,103556,36
Gazprom,103556,2012.6,105018,36
Gazprom,105018,2012.5,106481,35
Gazprom,106481,2012.4,107943,35
Gazprom,107943,2012.3,109406,35
Gazprom,109406,2012.2,110868,33
Gazprom,110868,2012.1,112331,33
Gazprom,112331,2012,112331,33
Gazprom,112331,2011.9,113475,33
Gazprom,113475,2011.8,114619,31
Gazprom,114619,2011.7,115763,30
Gazprom,115763,2011.6,116908,30
Gazprom,116908,2011.5,118052,30
Gazprom,118052,2011.4,119196,30
Gazprom,119196,2011.3,120340,29
Gazprom,120340,2011.2,121485,29
Gazprom,121485,2011.1,122629,28
Gazprom,122629,2011,122629,29
Gazprom,122629,2010.9,125767,29
Gazprom,125767,2010.8,128905,28
Gazprom,128905,2010.7,132043,28
Gazprom,132043,2010.6,135181,28
Gazprom,135181,2010.5,138319,28
Gazprom,138319,2010.4,141457,26
Gazprom,141457,2010.3,144595,25
Gazprom,144595,2010.2,147733,25
Gazprom,147733,2010.1,150871,24
Gazprom,150871,2010,150871,24
Gazprom,150871,2009.9,150161,24
Gazprom,150161,2009.8,149451,24
Gazprom,149451,2009.7,148741,23
Gazprom,148741,2009.6,148030,24
Gazprom,148030,2009.5,147320,24
Gazprom,147320,2009.4,146610,24
Gazprom,146610,2009.3,145900,23
Gazprom,145900,2009.2,145190,25
Gazprom,145190,2009.1,144479,25
Gazprom,144479,2009,144479,27
Gazprom,144479,2008.9,138027,27
Gazprom,138027,2008.8,131575,28
Gazprom,131575,2008.7,125122,29
Gazprom,125122,2008.6,118670,28
Gazprom,118670,2008.5,112218,30
Gazprom,112218,2008.4,105765,31
Gazprom,105765,2008.3,99313,31
Gazprom,99313,2008.2,92861,31
Gazprom,92861,2008.1,86408,29
Gazprom,86408,2008,86408,29
Gazprom,86408,2007.9,113870,29
Gazprom,113870,2007.8,141331,25
Gazprom,141331,2007.7,168792,16
Gazprom,168792,2007.6,196253,13
Gazprom,196253,2007.5,223715,10
Gazprom,223715,2007.4,251176,7
Gazprom,251176,2007.3,278637,7
Gazprom,278637,2007.2,306099,7
Gazprom,306099,2007.1,333560,7
Gazprom,333560,2007,333560,6
Gazprom,333560,2006.9,326747,6
Gazprom,326747,2006.8,319934,7
Gazprom,319934,2006.7,313122,5
Gazprom,313122,2006.6,306309,5
Gazprom,306309,2006.5,299496,5
Gazprom,299496,2006.4,292684,5
Gazprom,292684,2006.3,285871,5
Gazprom,285871,2006.2,279058,5
Gazprom,279058,2006.1,272245,5
Gazprom,272245,2006,272245,5
Petro China,112226,2020,112226,29
Petro China,112226,2019.9,115999,29
Petro China,115999,2019.8,119772,29
Petro China,119772,2019.7,123546,31
Petro China,123546,2019.6,127319,31
Petro China,127319,2019.5,131092,31
Petro China,131092,2019.4,134866,31
Petro China,134866,2019.3,138639,32
Petro China,138639,2019.2,142412,32
Petro China,142412,2019.1,146186,32
Petro China,146186,2019,146186,32
Petro China,146186,2018.9,150245,32
Petro China,150245,2018.8,154304,32
Petro China,154304,2018.7,158364,32
Petro China,158364,2018.6,162423,32
Petro China,162423,2018.5,166482,30
Petro China,166482,2018.4,170542,30
Petro China,170542,2018.3,174601,30
Petro China,174601,2018.2,178660,30
Petro China,178660,2018.1,182719,30
Petro China,182719,2018,182719,30
Petro China,182719,2017.9,186426,30
Petro China,186426,2017.8,190133,30
Petro China,190133,2017.7,193840,29
Petro China,193840,2017.6,197546,28
Petro China,197546,2017.5,201253,27
Petro China,201253,2017.4,204960,26
Petro China,204960,2017.3,208666,25
Petro China,208666,2017.2,212373,25
Petro China,212373,2017.1,216080,25
Petro China,216080,2017,216080,23
Petro China,216080,2016.9,214409,23
Petro China,214409,2016.8,212739,23
Petro China,212739,2016.7,211068,23
Petro China,211068,2016.6,209398,22
Petro China,209398,2016.5,207727,22
Petro China,207727,2016.4,206057,23
Petro China,206057,2016.3,204386,22
Petro China,204386,2016.2,202716,22
Petro China,202716,2016.1,201045,22
Petro China,201045,2016,201045,22
Petro China,201045,2015.9,203401,22
Petro China,203401,2015.8,205757,22
Petro China,205757,2015.7,208112,23
Petro China,208112,2015.6,210468,19
Petro China,210468,2015.5,212824,18
Petro China,212824,2015.4,215180,18
Petro China,215180,2015.3,217536,18
Petro China,217536,2015.2,219891,18
Petro China,219891,2015.1,222247,17
Petro China,222247,2015,222247,17
Petro China,222247,2014.9,231486,17
Petro China,231486,2014.8,240724,17
Petro China,240724,2014.7,249963,13
Petro China,249963,2014.6,259201,12
Petro China,259201,2014.5,268440,10
Petro China,268440,2014.4,277678,9
Petro China,277678,2014.3,286917,8
Petro China,286917,2014.2,296155,7
Petro China,296155,2014.1,305394,6
Petro China,305394,2014,305394,6
Petro China,305394,2013.9,296952,6
Petro China,296952,2013.8,288511,6
Petro China,288511,2013.7,280070,6
Petro China,280070,2013.6,271629,7
Petro China,271629,2013.5,263187,7
Petro China,263187,2013.4,254746,9
Petro China,254746,2013.3,246305,9
Petro China,246305,2013.2,237864,10
Petro China,237864,2013.1,229422,11
Petro China,229422,2013,229422,14
Petro China,229422,2012.9,233387,14
Petro China,233387,2012.8,237352,12
Petro China,237352,2012.7,241316,9
Petro China,241316,2012.6,245281,8
Petro China,245281,2012.5,249245,7
Petro China,249245,2012.4,253210,6
Petro China,253210,2012.3,257174,5
Petro China,257174,2012.2,261139,4
Petro China,261139,2012.1,265104,3
Petro China,265104,2012,265104,3
Petro China,265104,2011.9,266378,3
Petro China,266378,2011.8,267653,3
Petro China,267653,2011.7,268928,3
Petro China,268928,2011.6,270203,3
Petro China,270203,2011.5,271477,3
Petro China,271477,2011.4,272752,3
Petro China,272752,2011.3,274027,3
Petro China,274027,2011.2,275302,3
Petro China,275302,2011.1,276577,3
Petro China,276577,2011,276577,3
Petro China,276577,2010.9,279562,3
Petro China,279562,2010.8,282546,3
Petro China,282546,2010.7,285531,3
Petro China,285531,2010.6,288516,3
Petro China,288516,2010.5,291501,3
Petro China,291501,2010.4,294486,3
Petro China,294486,2010.3,297471,3
Petro China,297471,2010.2,300456,3
Petro China,300456,2010.1,303441,3
Petro China,303441,2010,303441,2
Petro China,303441,2009.9,308934,2
Petro China,308934,2009.8,314426,2
Petro China,314426,2009.7,319919,2
Petro China,319919,2009.6,325412,2
Petro China,325412,2009.5,330905,2
Petro China,330905,2009.4,336397,2
Petro China,336397,2009.3,341890,2
Petro China,341890,2009.2,347383,1
Petro China,347383,2009.1,352876,1
Petro China,352876,2009,352876,1
Petro China,352876,2008.9,342560,1
Petro China,342560,2008.8,332245,1
Petro China,332245,2008.7,321930,2
Petro China,321930,2008.6,311614,2
Petro China,311614,2008.5,301299,2
Petro China,301299,2008.4,290984,2
Petro China,290984,2008.3,280668,2
Petro China,280668,2008.2,270353,2
Petro China,270353,2008.1,260038,2
Petro China,260038,2008,260038,2
Petro China,260038,2007.9,311519,2
Petro China,311519,2007.8,362999,2
Petro China,362999,2007.7,414480,2
Petro China,414480,2007.6,465960,2
Petro China,465960,2007.5,517441,1
Petro China,517441,2007.4,568922,1
Petro China,568922,2007.3,620402,1
Petro China,620402,2007.2,671883,1
Petro China,671883,2007.1,723364,1
Petro China,723364,2007,723364,1
Petro China,723364,2006.9,671043,1
Petro China,671043,2006.8,618722,1
Petro China,618722,2006.7,566401,1
Petro China,566401,2006.6,514080,1
Petro China,514080,2006.5,461759,1
Petro China,461759,2006.4,409438,2
Petro China,409438,2006.3,357118,2
Petro China,357118,2006.2,304797,3
Petro China,304797,2006.1,252476,3
Petro China,252476,2006,252476,6
Petro China,252476,2005.9,240755,5
Petro China,240755,2005.8,229034,5
Petro China,229034,2005.7,217313,6
Petro China,217313,2005.6,205592,9
Petro China,205592,2005.5,193871,9
Petro China,193871,2005.4,182150,10
Petro China,182150,2005.3,170429,12
Petro China,170429,2005.2,158709,14
Petro China,158709,2005.1,146988,14
Petro China,146988,2005,146988,15
Petro China,146988,2004.9,141145,14
Petro China,141145,2004.8,135301,15
Petro China,135301,2004.7,129458,19
Petro China,129458,2004.6,123615,19
Petro China,123615,2004.5,117772,19
Petro China,117772,2004.4,111929,20
Petro China,111929,2004.3,106086,22
Petro China,106086,2004.2,100243,23
Petro China,100243,2004.1,94400,24
Petro China,94400,2004,94400,25
Petro China,94400,2003.9,95056,25
Petro China,95056,2003.8,95713,25
Petro China,95713,2003.7,96369,25
Petro China,96369,2003.6,97026,25
Petro China,97026,2003.5,97682,25
Petro China,97682,2003.4,98338,25
Petro China,98338,2003.3,98995,24
Petro China,98995,2003.2,99651,23
Petro China,99651,2003.1,100308,22
Petro China,100308,2003,100308,22
Petro China,100308,2002.9,93083,21
Petro China,93083,2002.8,85859,23
Petro China,85859,2002.7,78634,25
Petro China,78634,2002.6,71410,25
Petro China,71410,2002.5,64186,26
Petro China,64186,2002.4,56961,27
Petro China,56961,2002.3,49737,27
Petro China,49737,2002.2,42512,29
Petro China,42512,2002.1,35288,29
Petro China,35288,2002,35288,29
Petro China,35288,2001.9,34844,29
Petro China,34844,2001.8,34401,29
Petro China,34401,2001.7,33958,29
Petro China,33958,2001.6,33514,29
Petro China,33514,2001.5,33071,29
Petro China,33071,2001.4,32627,29
Petro China,32627,2001.3,32184,29
Petro China,32184,2001.2,31740,29
Petro China,31740,2001.1,31297,29
Petro China,31297,2001,31297,30
Petro China,31297,2000.9,31055,30
Petro China,31055,2000.8,30813,29
Petro China,30813,2000.7,30571,29
Petro China,30571,2000.6,30330,29
Petro China,30330,2000.5,30088,29
Petro China,30088,2000.4,29846,29
Petro China,29846,2000.3,29604,29
Petro China,29604,2000.2,29363,29
Petro China,29363,2000.1,29121,29
Petro China,29121,2000,29121,30
China Mobile,147505,2020,147505,27
China Mobile,147505,2019.9,150349,27
China Mobile,150349,2019.8,153193,27
China Mobile,153193,2019.7,156037,27
China Mobile,156037,2019.6,158881,27
China Mobile,158881,2019.5,161724,28
China Mobile,161724,2019.4,164568,29
China Mobile,164568,2019.3,167412,29
China Mobile,167412,2019.2,170256,29
China Mobile,170256,2019.1,173100,29
China Mobile,173100,2019,173100,30
China Mobile,173100,2018.9,175707,30
China Mobile,175707,2018.8,178314,29
China Mobile,178314,2018.7,180921,29
China Mobile,180921,2018.6,183529,29
China Mobile,183529,2018.5,186136,29
China Mobile,186136,2018.4,188743,29
China Mobile,188743,2018.3,191350,29
China Mobile,191350,2018.2,193957,29
China Mobile,193957,2018.1,196565,28
China Mobile,196565,2018,196565,27
China Mobile,196565,2017.9,197720,27
China Mobile,197720,2017.8,198876,26
China Mobile,198876,2017.7,200032,26
China Mobile,200032,2017.6,201188,25
China Mobile,201188,2017.5,202343,25
China Mobile,202343,2017.4,203499,25
China Mobile,203499,2017.3,204655,26
China Mobile,204655,2017.2,205810,26
China Mobile,205810,2017.1,206966,26
China Mobile,206966,2017,206966,27
China Mobile,206966,2016.9,207826,27
China Mobile,207826,2016.8,208686,26
China Mobile,208686,2016.7,209546,25
China Mobile,209546,2016.6,210406,25
China Mobile,210406,2016.5,211266,21
China Mobile,211266,2016.4,212126,21
China Mobile,212126,2016.3,212986,21
China Mobile,212986,2016.2,213846,21
China Mobile,213846,2016.1,214706,21
China Mobile,214706,2016,214706,20
China Mobile,214706,2015.9,216480,20
China Mobile,216480,2015.8,218254,19
China Mobile,218254,2015.7,220029,16
China Mobile,220029,2015.6,221803,15
China Mobile,221803,2015.5,223577,15
China Mobile,223577,2015.4,225352,15
China Mobile,225352,2015.3,227126,15
China Mobile,227126,2015.2,228900,15
China Mobile,228900,2015.1,230674,15
China Mobile,230674,2015,230674,15
China Mobile,230674,2014.9,231703,15
China Mobile,231703,2014.8,232731,16
China Mobile,232731,2014.7,233759,17
China Mobile,233759,2014.6,234787,17
China Mobile,234787,2014.5,235816,17
China Mobile,235816,2014.4,236844,17
China Mobile,236844,2014.3,237872,16
China Mobile,237872,2014.2,238900,14
China Mobile,238900,2014.1,239929,14
China Mobile,239929,2014,239929,14
China Mobile,239929,2013.9,236629,13
China Mobile,236629,2013.8,233329,13
China Mobile,233329,2013.7,230029,15
China Mobile,230029,2013.6,226729,15
China Mobile,226729,2013.5,223429,16
China Mobile,223429,2013.4,220129,18
China Mobile,220129,2013.3,216830,18
China Mobile,216830,2013.2,213530,18
China Mobile,213530,2013.1,210230,18
China Mobile,210230,2013,210230,18
China Mobile,210230,2012.9,213099,18
China Mobile,213099,2012.8,215968,17
China Mobile,215968,2012.7,218838,16
China Mobile,218838,2012.6,221707,16
China Mobile,221707,2012.5,224576,14
China Mobile,224576,2012.4,227445,11
China Mobile,227445,2012.3,230315,10
China Mobile,230315,2012.2,233184,10
China Mobile,233184,2012.1,236053,7
China Mobile,236053,2012,236053,5
China Mobile,236053,2011.9,231453,5
China Mobile,231453,2011.8,226853,5
China Mobile,226853,2011.7,222252,6
China Mobile,222252,2011.6,217652,8
China Mobile,217652,2011.5,213052,9
China Mobile,213052,2011.4,208451,10
China Mobile,208451,2011.3,203851,11
China Mobile,203851,2011.2,199251,11
China Mobile,199251,2011.1,194651,11
China Mobile,194651,2011,194651,11
China Mobile,194651,2010.9,195148,11
China Mobile,195148,2010.8,195645,11
China Mobile,195645,2010.7,196143,11
China Mobile,196143,2010.6,196640,11
China Mobile,196640,2010.5,197138,12
China Mobile,197138,2010.4,197635,13
China Mobile,197635,2010.3,198133,10
China Mobile,198133,2010.2,198630,10
China Mobile,198630,2010.1,199127,10
China Mobile,199127,2010,199127,10
China Mobile,199127,2009.9,197700,10
China Mobile,197700,2009.8,196273,10
China Mobile,196273,2009.7,194846,10
China Mobile,194846,2009.6,193419,10
China Mobile,193419,2009.5,191991,10
China Mobile,191991,2009.4,190564,11
China Mobile,190564,2009.3,189137,12
China Mobile,189137,2009.2,187710,12
China Mobile,187710,2009.1,186282,12
China Mobile,186282,2009,186282,11
China Mobile,186282,2008.9,188243,11
China Mobile,188243,2008.8,190204,9
China Mobile,190204,2008.7,192165,6
China Mobile,192165,2008.6,194126,6
China Mobile,194126,2008.5,196087,6
China Mobile,196087,2008.4,198048,6
China Mobile,198048,2008.3,200009,6
China Mobile,200009,2008.2,201970,4
China Mobile,201970,2008.1,203931,4
China Mobile,203931,2008,203931,4
China Mobile,203931,2007.9,219926,4
China Mobile,219926,2007.8,235921,3
China Mobile,235921,2007.7,251915,3
China Mobile,251915,2007.6,267910,3
China Mobile,267910,2007.5,283905,3
China Mobile,283905,2007.4,299900,3
China Mobile,299900,2007.3,315895,4
China Mobile,315895,2007.2,331890,4
China Mobile,331890,2007.1,347885,4
China Mobile,347885,2007,347885,4
China Mobile,347885,2006.9,328380,4
China Mobile,328380,2006.8,308876,6
China Mobile,308876,2006.7,289371,7
China Mobile,289371,2006.6,269866,7
China Mobile,269866,2006.5,250361,7
China Mobile,250361,2006.4,230856,7
China Mobile,230856,2006.3,211352,9
China Mobile,211352,2006.2,191847,12
China Mobile,191847,2006.1,172342,14
China Mobile,172342,2006,172342,17
China Mobile,172342,2005.9,163780,15
China Mobile,163780,2005.8,155218,17
China Mobile,155218,2005.7,146655,17
China Mobile,146655,2005.6,138093,19
China Mobile,138093,2005.5,129531,22
China Mobile,129531,2005.4,120969,25
China Mobile,120969,2005.3,112406,25
China Mobile,112406,2005.2,103844,25
China Mobile,103844,2005.1,95282,27
China Mobile,95282,2005,95282,29
China Mobile,95282,2004.9,92196,28
China Mobile,92196,2004.8,89111,28
China Mobile,89111,2004.7,86026,28
China Mobile,86026,2004.6,82941,28
China Mobile,82941,2004.5,79855,28
China Mobile,79855,2004.4,76770,28
China Mobile,76770,2004.3,73685,28
China Mobile,73685,2004.2,70600,28
China Mobile,70600,2004.1,67514,30
China Mobile,67514,2004,67514,30
China Mobile,67514,2003.9,66802,30
China Mobile,66802,2003.8,66089,30
China Mobile,66089,2003.7,65376,30
China Mobile,65376,2003.6,64664,30
China Mobile,64664,2003.5,63951,30
China Mobile,63951,2003.4,63238,30
China Mobile,63238,2003.3,62526,30
China Mobile,62526,2003.2,61813,30
China Mobile,61813,2003.1,61100,30
China Mobile,61100,2003,61100,30
China Mobile,61100,2002.9,59592,29
China Mobile,59592,2002.8,58084,29
China Mobile,58084,2002.7,56576,29
China Mobile,56576,2002.6,55068,29
China Mobile,55068,2002.5,53559,29
China Mobile,53559,2002.4,52051,29
China Mobile,52051,2002.3,50543,29
China Mobile,50543,2002.2,49035,28
China Mobile,49035,2002.1,47527,28
China Mobile,47527,2002,47527,28
China Mobile,47527,2001.9,49473,28
China Mobile,49473,2001.8,51420,28
China Mobile,51420,2001.7,53366,28
China Mobile,53366,2001.6,55312,28
China Mobile,55312,2001.5,57259,27
China Mobile,57259,2001.4,59205,27
China Mobile,59205,2001.3,61152,27
China Mobile,61152,2001.2,63098,27
China Mobile,63098,2001.1,65044,26
China Mobile,65044,2001,65044,26
China Mobile,65044,2000.9,69032,26
China Mobile,69032,2000.8,73020,26
China Mobile,73020,2000.7,77008,25
China Mobile,77008,2000.6,80995,25
China Mobile,80995,2000.5,84983,24
China Mobile,84983,2000.4,88971,25
China Mobile,88971,2000.3,92958,22
China Mobile,92958,2000.2,96946,22
